TrackId,GenreId,AlbumId,PlaylistTrackViews,Milliseconds,SumTimeViews,IsCurrent,StartDate,EndDate
2395,1,195,3,198164,594492,1,,
3059,1,242,2,42240,84480,1,,
3414,24,283,4,306687,1226748,1,,
2086,7,169,2,161175,322350,1,,
165,3,17,2,350458,700916,1,,
497,1,40,2,298631,597262,1,,
2418,1,196,3,202318,606954,1,,
3082,1,244,2,102556,205112,1,,
2750,1,221,2,338520,677040,1,,
3251,21,229,2,2617117,5234234,1,,
3437,24,304,5,391000,1955000,1,,
2773,7,223,2,139598,279196,1,,
2564,3,207,2,320783,641566,1,,
3105,1,246,2,235911,471822,1,,
3228,20,253,2,2927802,5855604,1,,
2896,19,231,2,2679583,5359166,1,,
2541,6,205,2,528692,1057384,1,,
211,7,21,3,133172,399516,1,,
875,7,70,3,284133,852399,1,,
1877,3,154,2,414824,829648,1,,
1539,16,124,2,269008,538016,1,,
3205,19,251,2,1279904,2559808,1,,
1190,2,93,3,321123,963369,1,,
852,7,69,4,255608,1022432,1,,
188,3,19,3,265351,796053,1,,
1854,3,152,3,515239,1545717,1,,
311,8,27,3,273031,819093,1,,
2518,1,203,3,253570,760710,1,,
3182,19,250,2,1315333,2630666,1,,
2495,4,202,3,257306,771918,1,,
2249,17,184,3,202004,606012,1,,
503,7,41,3,196545,589635,1,,
1831,3,150,2,188395,376790,1,,
334,9,29,2,206654,413308,1,,
998,1,79,2,352078,704156,1,,
1167,1,91,3,537540,1612620,1,,
1585,1,127,3,825103,2475309,1,,
2913,19,230,2,2582009,5164018,1,,
1144,4,89,2,558602,1117204,1,,
480,4,39,3,135523,406569,1,,
898,6,72,3,304744,914232,1,,
234,7,23,2,186801,373602,1,,
1685,7,139,3,257253,771759,1,,
1808,3,148,3,388832,1166496,1,,
2226,8,141,2,234684,469368,1,,
1021,1,82,3,231523,694569,1,,
357,1,31,2,677694,1355388,1,,
1562,1,126,3,172068,516204,1,,
2349,1,192,2,142602,285204,1,,
3374,23,269,3,231803,695409,1,,
125,2,13,2,248084,496168,1,,
457,2,38,3,315219,945657,1,,
374,7,33,2,247614,495228,1,,
706,1,55,2,207804,415608,1,,
2627,1,213,3,266893,800679,1,,
65,2,8,2,137273,274546,1,,
1061,7,84,3,321332,963996,1,,
1940,7,159,2,413910,827820,1,,
3268,9,255,2,227995,455990,1,,
1393,1,112,2,293407,586814,1,,
2936,1,232,3,270288,810864,1,,
2332,4,190,2,229276,458552,1,,
3328,15,259,2,232881,465762,1,,
1004,1,80,2,316264,632528,1,,
2000,1,163,3,208378,625134,1,,
3314,17,258,3,170213,510639,1,,
19,1,4,2,325041,650082,1,,
2687,1,217,3,337266,1011798,1,,
3019,1,239,2,191582,383164,1,,
3122,7,247,2,221884,443768,1,,
958,1,76,3,298997,896991,1,,
1207,1,94,2,442106,884212,1,,
1794,1,147,2,216476,432952,1,,
1545,16,124,2,220891,441782,1,,
2873,19,230,2,2590032,5180064,1,,
2481,4,201,2,228336,456672,1,,
520,7,23,3,374700,1124100,1,,
317,7,28,2,254040,508080,1,,
858,7,69,4,280999,1123996,1,,
1645,1,134,2,219376,438752,1,,
2186,1,180,2,158589,317178,1,,
171,4,18,3,223216,669648,1,,
2581,6,209,2,308401,616802,1,,
1253,13,98,2,391105,782210,1,,
666,7,53,2,258194,516388,1,,
1499,1,121,3,202035,606105,1,,
1748,1,144,2,356493,712986,1,,
420,1,36,2,236617,473234,1,,
271,7,25,3,286720,860160,1,,
1107,7,73,3,218305,654915,1,,
566,7,45,2,351320,702640,1,,
1353,3,108,2,281782,563564,1,,
1894,3,156,2,585769,1171538,1,,
25,1,5,3,264698,794094,1,,
812,1,65,2,203755,407510,1,,
2435,1,141,3,268408,805224,1,,
1459,15,118,3,382197,1146591,1,,
1293,3,102,2,789472,1578944,1,,
795,1,63,3,354089,1062267,1,,
961,1,76,3,267833,803499,1,,
1791,1,147,2,222171,444342,1,,
2455,1,199,2,245629,491258,1,,
2953,1,234,3,213289,639867,1,,
1957,16,161,2,234788,469576,1,,
938,4,75,3,223242,669726,1,,
1934,7,159,2,272796,545592,1,,
2100,3,174,2,322716,645432,1,,
1436,1,116,3,275879,827637,1,,
440,1,37,3,196257,588771,1,,
1602,1,129,2,271098,542196,1,,
2169,4,179,2,263235,526470,1,,
3500,24,344,4,139200,556800,1,,
583,7,47,3,247431,742293,1,,
2833,18,227,2,2620245,5240490,1,,
3165,21,229,2,2617325,5234650,1,,
105,4,11,2,237714,475428,1,,
2810,4,225,3,183092,549276,1,,
228,7,23,3,369763,1109289,1,,
1101,7,86,3,234971,704913,1,,
560,7,45,2,338834,677668,1,,
1814,3,149,3,403435,1210305,1,,
3474,9,322,2,204846,409692,1,,
769,1,61,3,307905,923715,1,,
2790,4,224,3,158458,475374,1,,
626,2,51,2,191555,383110,1,,
460,2,38,3,273580,820740,1,,
1124,3,88,2,248607,497214,1,,
2624,1,213,2,230060,460120,1,,
3288,1,257,2,255766,511532,1,,
2126,10,176,3,281469,844407,1,,
483,4,39,3,198164,594492,1,,
2475,4,201,2,192339,384678,1,,
1977,3,162,3,236904,710712,1,,
2641,1,214,2,154853,309706,1,,
2647,1,214,2,172695,345390,1,,
3188,19,250,2,1267958,2535916,1,,
2498,4,202,3,255686,767058,1,,
3331,15,259,2,254484,508968,1,,
1834,3,150,2,249208,498416,1,,
1416,14,115,3,212401,637203,1,,
85,1,10,2,222380,444760,1,,
752,1,58,2,370102,740204,1,,
2667,1,216,2,226612,453224,1,,
3480,24,325,4,299350,1197400,1,,
3308,17,258,3,114520,343560,1,,
603,2,48,2,476003,952006,1,,
726,7,56,2,212453,424906,1,,
2767,7,223,3,253805,761415,1,,
1857,3,152,2,496718,993436,1,,
62,1,7,3,243879,731637,1,,
775,1,61,3,293851,881553,1,,
1267,1,99,3,436976,1310928,1,,
1316,1,104,3,262426,787278,1,,
540,4,42,2,222955,445910,1,,
2710,4,219,3,222458,667374,1,,
1038,12,83,2,198922,397844,1,,
291,8,26,2,207542,415084,1,,
42,1,6,3,176117,528351,1,,
789,1,63,3,451840,1355520,1,,
2959,1,234,3,242364,727092,1,,
3208,22,251,2,1273064,2546128,1,,
2604,4,211,3,268486,805458,1,,
895,6,72,3,253335,760005,1,,
397,7,34,2,279484,558968,1,,
2106,3,174,2,467069,934138,1,,
3102,1,245,3,342282,1026846,1,,
1914,2,157,2,309786,619572,1,,
254,7,24,3,99108,297324,1,,
1087,7,86,3,154096,462288,1,,
1336,3,106,2,408607,817214,1,,
5,1,3,4,375418,1501672,1,,
1665,1,137,2,505808,1011616,1,,
2996,1,237,2,229276,458552,1,,
2747,1,221,2,262556,525112,1,,
1273,6,100,2,259343,518686,1,,
646,11,52,2,409965,819930,1,,
732,7,57,2,316865,633730,1,,
1728,7,143,2,194063,388126,1,,
2269,1,185,2,122880,245760,1,,
2355,1,192,2,268068,536136,1,,
3351,16,263,3,285837,857511,1,,
1373,3,110,2,211043,422086,1,,
1871,3,153,3,457639,1372917,1,,
1622,1,132,2,274860,549720,1,,
1628,1,133,2,287973,575946,1,,
981,7,78,2,143673,287346,1,,
1522,7,123,3,300878,902634,1,,
3145,3,141,3,273737,821211,1,,
1479,1,120,2,199340,398680,1,,
2020,1,165,2,233743,467486,1,,
3494,24,338,4,286998,1147992,1,,
248,7,24,3,152555,457665,1,,
1330,3,105,3,258768,776304,1,,
2163,1,178,3,415712,1247136,1,,
2412,1,196,3,519888,1559664,1,,
1081,10,85,2,191660,383320,1,,
3245,20,253,2,2903778,5807556,1,,
3394,23,271,2,228366,456732,1,,
2312,4,187,3,199862,599586,1,,
1771,7,145,2,178207,356414,1,,
148,3,15,2,271960,543920,1,,
1230,3,96,3,407980,1223940,1,,
689,1,54,2,213237,426474,1,,
2853,21,228,2,2598139,5196278,1,,
2538,6,205,2,336927,673854,1,,
878,7,71,2,186226,372452,1,,
1874,3,154,2,285753,571506,1,,
546,1,43,2,233586,467172,1,,
1210,1,94,2,562966,1125932,1,,
2206,1,182,4,235598,942392,1,,
1542,16,124,2,203415,406830,1,,
2870,19,229,2,2637500,5275000,1,,
1233,3,96,3,269871,809613,1,,
1897,3,156,2,395389,790778,1,,
2561,3,207,2,200698,401396,1,,
3225,1,252,3,310774,932322,1,,
1565,1,126,3,193619,580857,1,,
2229,1,183,2,234213,468426,1,,
2893,19,230,2,2616410,5232820,1,,
168,4,18,3,4884,14652,1,,
500,1,40,2,239699,479398,1,,
832,1,67,3,214021,642063,1,,
1164,1,91,3,328282,984846,1,,
1496,1,121,3,263707,791121,1,,
523,7,23,4,185051,740204,1,,
855,7,69,3,211565,634695,1,,
1519,7,122,3,289750,869250,1,,
191,3,19,3,341655,1024965,1,,
1187,3,92,3,84532,253596,1,,
1851,3,151,3,317204,951612,1,,
2183,1,180,2,215719,431438,1,,
1041,12,83,2,171154,342308,1,,
377,7,33,2,263183,526366,1,,
3039,8,241,3,226742,680226,1,,
1705,1,141,2,228989,457978,1,,
1711,1,141,2,232515,465030,1,,
2375,1,194,2,218017,436034,1,,
1018,4,81,2,298396,596792,1,,
477,4,39,3,193149,579447,1,,
1688,7,140,3,141453,424359,1,,
1024,1,82,3,152163,456489,1,,
354,1,31,2,183902,367804,1,,
2352,1,192,2,165067,330134,1,,
3016,1,238,3,230217,690651,1,,
2252,17,184,3,121704,365112,1,,
331,9,29,2,214256,428512,1,,
3085,1,244,2,226507,453014,1,,
2916,21,231,2,2610958,5221916,1,,
185,3,19,3,285257,855771,1,,
2398,1,195,3,163787,491361,1,,
2939,1,233,2,272378,544756,1,,
3062,1,242,2,201116,402232,1,,
872,7,70,3,277524,832572,1,,
3125,7,247,2,181760,363520,1,,
3457,14,321,2,151706,303412,1,,
623,1,50,2,763924,1527848,1,,
955,1,76,3,242102,726306,1,,
2544,1,206,3,245368,736104,1,,
2876,21,229,2,2637345,5274690,1,,
231,7,23,2,189675,379350,1,,
268,7,24,3,221492,664476,1,,
2770,7,223,2,242782,485564,1,,
563,7,45,2,330945,661890,1,,
1559,3,125,2,219350,438700,1,,
2438,1,141,3,237662,712986,1,,
2329,4,190,2,227709,455418,1,,
2578,6,209,2,372636,745272,1,,
918,6,73,3,222406,667218,1,,
3411,24,280,5,197135,985675,1,,
1250,13,98,2,312032,624064,1,,
2246,17,184,3,185103,555309,1,,
2083,7,169,2,210207,420414,1,,
669,7,53,2,238341,476682,1,,
1001,1,80,2,209684,419368,1,,
1751,1,144,2,112875,225750,1,,
1997,1,163,3,225724,677172,1,,
3079,1,243,3,315376,946128,1,,
2724,4,220,3,298187,894561,1,,
314,7,28,2,244532,489064,1,,
1064,7,84,3,221727,665181,1,,
1937,7,159,2,209737,419474,1,,
3265,9,255,2,265449,530898,1,,
1310,1,103,3,336953,1010859,1,,
1396,1,113,3,303699,911097,1,,
1605,1,130,2,372950,745900,1,,
1642,1,134,2,189675,379350,1,,
2392,1,195,3,270654,811962,1,,
2933,1,232,3,243826,731478,1,,
3371,23,269,3,250565,751695,1,,
2292,4,188,2,257358,514716,1,,
1456,15,118,3,257097,771291,1,,
128,2,13,2,318066,636132,1,,
2037,7,166,2,146599,293198,1,,
2043,7,166,2,235833,471666,1,,
709,1,55,2,228466,456932,1,,
1356,3,108,2,185808,371616,1,,
22,1,4,2,323761,647522,1,,
815,1,65,2,193750,387500,1,,
2143,1,177,2,189936,379872,1,,
2684,1,217,3,376215,1128645,1,,
2979,1,236,3,276924,830772,1,,
3022,1,239,2,254458,508916,1,,
2335,4,191,3,142132,426396,1,,
2584,6,210,2,505521,1011042,1,,
3417,24,286,5,274504,1372520,1,,
417,3,35,3,545750,1637250,1,,
1502,1,121,3,209071,627213,1,,
2830,18,227,2,2624541,5249082,1,,
2730,4,220,3,343745,1031235,1,,
3271,9,255,2,149093,298186,1,,
1648,1,135,2,316186,632372,1,,
2189,1,180,2,237479,474958,1,,
2976,1,236,3,307539,922617,1,,
2289,4,188,2,259761,519522,1,,
2787,4,224,3,264359,793077,1,,
629,2,51,2,179800,359600,1,,
463,2,38,3,310778,932334,1,,
3119,7,247,2,222406,444812,1,,
1127,3,88,2,247170,494340,1,,
2621,1,213,2,253727,507454,1,,
1625,1,132,2,282671,565342,1,,
2123,1,175,3,335699,1007097,1,,
108,4,11,2,278125,556250,1,,
1270,6,100,2,328620,657240,1,,
1104,2,87,2,265273,530546,1,,
606,2,48,2,200437,400874,1,,
274,7,25,3,271856,815568,1,,
1768,7,145,2,203520,407040,1,,
772,1,61,3,368770,1106310,1,,
2266,1,185,2,213368,426736,1,,
2501,4,202,3,203023,609069,1,,
915,6,73,3,285387,856161,1,,
3497,24,341,4,261849,1047396,1,,
1247,13,98,2,441782,883564,1,,
251,7,24,3,240091,720273,1,,
82,3,9,3,308035,924105,1,,
414,3,35,3,671712,2015136,1,,
3168,21,228,2,2601017,5202034,1,,
2478,4,201,3,192731,578193,1,,
3142,3,141,3,262791,788373,1,,
1482,1,120,2,153077,306154,1,,
437,1,37,3,314148,942444,1,,
2146,1,177,2,199706,399412,1,,
3454,24,320,5,362933,1814665,1,,
1290,3,102,2,268878,537756,1,,
1954,3,160,2,176457,352914,1,,
1788,14,146,2,314514,629028,1,,
1960,16,161,2,219271,438542,1,,
2813,4,225,3,262191,786573,1,,
649,11,52,2,170631,341262,1,,
3311,17,258,3,190432,571296,1,,
1811,3,148,3,409547,1228641,1,,
3477,9,322,2,663426,1326852,1,,
1147,1,90,2,202824,405648,1,,
1313,1,103,3,412525,1237575,1,,
3354,16,263,3,300605,901815,1,,
3334,15,259,2,274651,549302,1,,
2080,7,169,2,302393,604786,1,,
3162,7,248,3,168463,505389,1,,
88,1,10,2,249391,498782,1,,
749,1,58,2,263836,527672,1,,
1170,1,91,3,318901,956703,1,,
1413,1,114,3,330292,990876,1,,
2003,1,164,4,301296,1205184,1,,
1980,3,162,3,268956,806868,1,,
2103,3,174,2,261224,522448,1,,
2644,1,214,2,428329,856658,1,,
1439,1,116,3,245263,735789,1,,
2521,1,203,3,188786,566358,1,,
3185,19,250,2,1292458,2584916,1,,
2793,4,224,3,37120,111360,1,,
208,7,21,3,482429,1447287,1,,
3042,8,241,3,242102,726306,1,,
3291,1,257,2,339125,678250,1,,
3397,23,271,2,233242,466484,1,,
102,4,11,2,255869,511738,1,,
3434,24,301,5,560342,2801710,1,,
729,7,56,2,278622,557244,1,,
1725,7,143,2,225854,451708,1,,
1227,3,96,3,347846,1043538,1,,
1774,14,146,2,149054,298108,1,,
2272,1,186,2,182883,365766,1,,
586,7,47,3,202501,607503,1,,
1333,3,105,3,284238,852714,1,,
1419,14,115,3,167392,502176,1,,
337,1,30,3,315951,947853,1,,
1582,1,127,3,529658,1588974,1,,
1668,1,138,2,657293,1314586,1,,
2664,1,216,2,179983,359966,1,,
2415,1,196,3,272718,818154,1,,
2601,4,211,3,272431,817293,1,,
941,4,75,3,241371,724113,1,,
978,7,78,3,222066,666198,1,,
400,7,34,2,165982,331964,1,,
2060,7,167,3,255738,767214,1,,
2023,1,165,2,258351,516702,1,,
2707,4,219,3,212062,636186,1,,
294,8,26,2,173008,346016,1,,
45,1,6,3,267493,802479,1,,
543,1,43,2,453955,907910,1,,
792,1,63,3,312372,937116,1,,
2209,1,182,3,359262,1077786,1,,
2458,1,199,2,272169,544338,1,,
2956,1,234,3,294164,882492,1,,
2315,4,187,3,208431,625293,1,,
2807,4,225,3,221831,665493,1,,
643,2,51,2,199627,399254,1,,
145,3,15,2,420022,840044,1,,
1184,3,92,3,563800,1691400,1,,
686,1,54,2,162429,324858,1,,
2309,1,189,3,245315,735945,1,,
2850,21,228,2,2600266,5200532,1,,
2856,21,228,2,2602727,5205454,1,,
3348,21,261,2,2591299,5182598,1,,
2166,4,179,2,209188,418376,1,,
1917,7,158,2,220081,440162,1,,
2,1,2,3,342562,1027686,1,,
835,1,67,3,220604,661812,1,,
2999,1,237,2,303360,606720,1,,
1084,10,85,2,209136,418272,1,,
3248,20,253,2,2927677,5855354,1,,
935,4,75,3,223921,671763,1,,
1476,4,119,2,142889,285778,1,,
394,7,34,2,170292,340584,1,,
2558,3,207,2,249312,498624,1,,
2017,1,165,2,223033,446066,1,,
3099,1,245,3,342491,1027473,1,,
380,7,33,2,282200,564400,1,,
1969,3,162,3,266814,800442,1,,
48,1,6,3,227631,682893,1,,
2633,1,213,2,215536,431072,1,,
2301,1,189,3,437968,1313904,1,,
3297,1,257,2,287229,574458,1,,
2965,1,235,2,239124,478248,1,,
1282,13,101,2,232515,465030,1,,
71,2,8,2,219663,439326,1,,
735,7,57,2,174654,349308,1,,
1067,7,84,3,248528,745584,1,,
403,7,34,2,270158,540316,1,,
1946,3,160,2,203337,406674,1,,
3274,9,255,2,260410,520820,1,,
2610,1,212,2,216215,432430,1,,
1614,1,131,2,278857,557714,1,,
2278,1,186,2,187428,374856,1,,
2942,1,233,2,266893,533786,1,,
927,4,74,3,326217,978651,1,,
2587,6,210,2,314409,628818,1,,
595,7,47,3,217782,653346,1,,
1090,7,86,3,282409,847227,1,,
1923,7,158,2,155428,310856,1,,
1422,14,115,3,167392,502176,1,,
426,1,36,2,249234,498468,1,,
2919,19,230,2,2618619,5237238,1,,
94,1,10,2,206628,413256,1,,
758,1,59,2,210259,420518,1,,
1259,1,99,3,335307,1005921,1,,
1591,1,128,2,215954,431908,1,,
1754,1,144,2,143595,287190,1,,
2255,1,185,2,216946,433892,1,,
904,6,72,3,264411,793233,1,,
240,7,23,2,260257,520514,1,,
1113,7,73,3,225697,677091,1,,
1900,3,156,2,588564,1177128,1,,
2109,3,174,2,176352,352704,1,,
1445,14,117,3,284447,853341,1,,
572,1,46,3,285178,855534,1,,
2441,1,141,3,248137,744411,1,,
117,5,12,3,141923,425769,1,,
1777,14,146,2,152424,304848,1,,
781,1,62,2,303777,607554,1,,
1236,1,97,2,410070,820140,1,,
449,1,37,3,225332,675996,1,,
1568,1,126,3,177815,533445,1,,
2232,1,183,2,284055,568110,1,,
1468,4,119,2,196702,393404,1,,
2796,4,224,3,189988,569964,1,,
1213,3,95,3,235311,705933,1,,
3134,3,141,3,283924,851772,1,,
3460,14,321,2,154386,308772,1,,
549,1,43,2,804101,1608202,1,,
2132,10,176,3,205087,615261,1,,
3483,24,328,4,110266,441064,1,,
526,7,23,3,354011,1062033,1,,
2155,1,178,3,148192,444576,1,,
2819,18,226,2,2622250,5244500,1,,
921,6,73,3,472920,1418760,1,,
257,7,24,3,194560,583680,1,,
1760,7,145,2,230008,460016,1,,
2424,1,197,3,233064,699192,1,,
3088,1,244,2,222850,445700,1,,
2842,21,228,2,2605480,5210960,1,,
2447,1,141,3,240561,721683,1,,
2988,1,237,2,186044,372088,1,,
3111,1,246,2,255921,511842,1,,
967,4,77,2,147226,294452,1,,
2295,4,188,2,191503,383006,1,,
1050,12,83,2,187010,374020,1,,
718,7,56,2,228153,456306,1,,
2046,7,167,3,162925,488775,1,,
1299,3,102,2,204617,409234,1,,
2378,1,194,2,312058,624116,1,,
612,2,49,2,473495,946990,1,,
280,7,25,3,193253,579759,1,,
1737,7,142,2,227813,455626,1,,
1405,1,113,3,490422,1471266,1,,
1608,1,130,2,356284,712568,1,,
3280,1,256,3,515435,1546305,1,,
3065,1,243,2,228336,456672,1,,
2733,1,221,2,197825,395650,1,,
2341,4,191,3,249051,747153,1,,
672,7,53,2,130063,260126,1,,
2673,1,216,2,221387,442774,1,,
658,11,52,2,211748,423496,1,,
1691,7,140,3,258168,774504,1,,
1359,3,108,2,649116,1298232,1,,
31,1,5,3,240718,722154,1,,
1654,1,135,2,283036,566072,1,,
1986,1,163,3,52218,156654,1,,
2982,1,236,3,293041,879123,1,,
363,10,32,2,284969,569938,1,,
466,2,38,3,288757,866271,1,,
217,7,21,3,294765,884295,1,,
3128,7,247,2,220813,441626,1,,
1551,3,125,2,41900,83800,1,,
3466,14,321,2,418293,836586,1,,
1800,1,147,2,362004,724008,1,,
2879,19,231,2,2564916,5129832,1,,
2487,4,201,2,286302,572604,1,,
864,7,70,4,330997,1323988,1,,
1153,1,90,2,231640,463280,1,,
2192,1,180,2,277655,555310,1,,
3028,1,240,3,392359,1177077,1,,
3420,24,289,4,304226,1216904,1,,
2092,7,169,2,148871,297742,1,,
2925,19,230,2,2619869,5239738,1,,
3174,19,249,2,1321791,2643582,1,,
3320,15,259,2,143830,287660,1,,
2238,17,184,3,315637,946911,1,,
2779,7,223,2,184450,368900,1,,
3380,23,270,2,231547,463094,1,,
2716,4,219,3,169795,509385,1,,
297,8,26,2,225332,450664,1,,
2218,8,141,2,276871,553742,1,,
2882,21,229,2,2632590,5265180,1,,
3214,22,251,2,1271521,2543042,1,,
3071,1,243,2,211853,423706,1,,
2739,1,221,2,262791,525582,1,,
3237,20,253,2,2924507,5849014,1,,
177,4,18,3,350171,1050513,1,,
2504,4,202,2,250697,501394,1,,
844,2,68,2,319373,638746,1,,
509,7,41,3,227448,682344,1,,
1508,7,122,2,283062,566124,1,,
1840,3,151,3,328254,984762,1,,
1173,1,91,3,616511,1849533,1,,
1199,2,93,3,528666,1585998,1,,
154,3,16,2,644571,1289142,1,,
1863,3,153,3,318955,956865,1,,
818,1,66,3,392437,1177311,1,,
1150,1,90,2,228924,457848,1,,
2859,19,231,2,2612250,5224500,1,,
632,2,51,2,193149,386298,1,,
2049,7,167,3,206524,619572,1,,
134,3,14,2,235833,471666,1,,
1385,3,111,2,296176,592352,1,,
1883,3,155,2,441234,882468,1,,
2547,1,206,3,229720,689160,1,,
532,4,42,2,177188,354376,1,,
2524,2,204,2,275147,550294,1,,
1983,3,162,3,200829,602487,1,,
1485,1,120,2,191216,382432,1,,
2026,1,165,2,330292,660584,1,,
2149,1,178,3,305293,915879,1,,
2198,1,181,4,318981,1275924,1,,
2690,1,218,3,230896,692688,1,,
2696,1,218,3,327418,982254,1,,
2175,4,179,2,225567,451134,1,,
1342,3,106,2,206367,412734,1,,
3257,9,255,2,281424,562848,1,,
11,1,1,2,199836,399672,1,,
675,1,54,2,275565,551130,1,,
2006,1,164,3,183928,551784,1,,
2839,19,228,2,2611986,5223972,1,,
2816,4,225,3,209084,627252,1,,
652,11,52,2,137482,274964,1,,
3357,2,267,2,266936,533872,1,,
1193,2,93,3,330997,992991,1,,
1906,2,157,2,209893,419786,1,,
824,1,66,3,282226,846678,1,,
1365,1,109,2,460695,921390,1,,
111,5,12,3,147591,442773,1,,
1465,15,118,3,385697,1157091,1,,
303,8,27,3,244950,734850,1,,
54,1,7,3,241946,725838,1,,
552,1,44,2,666017,1332034,1,,
1714,1,141,2,295131,590262,1,,
2212,1,182,3,255425,766275,1,,
2461,1,200,3,1071,3213,1,,
1963,16,161,2,194873,389746,1,,
944,4,75,3,297168,891504,1,,
2069,7,168,2,192653,385306,1,,
446,1,37,3,271360,814080,1,,
1571,1,126,3,369815,1109445,1,,
2567,1,208,3,447582,1342746,1,,
1073,10,85,2,219454,438908,1,,
1677,7,139,3,325955,977865,1,,
1926,7,158,2,156212,312424,1,,
2759,7,222,2,158511,317022,1,,
91,1,10,2,343457,686914,1,,
340,1,30,3,401920,1205760,1,,
3008,1,238,3,282174,846522,1,,
3337,21,261,2,2492867,4985734,1,,
3400,23,271,2,298049,596098,1,,
2318,4,190,2,233482,466964,1,,
695,1,55,2,281286,562572,1,,
1322,1,104,3,232672,698016,1,,
2404,1,195,3,112613,337839,1,,
2945,1,233,2,288496,576992,1,,
1136,4,89,2,260858,521716,1,,
3300,17,258,3,217835,653505,1,,
881,7,71,2,170788,341576,1,,
887,7,71,2,247379,494758,1,,
1130,3,88,2,239516,479032,1,,
1379,3,111,2,445779,891558,1,,
3045,8,241,3,207568,622704,1,,
3051,8,241,3,235807,707421,1,,
3294,1,257,2,325774,651548,1,,
987,7,78,2,181838,363676,1,,
1528,7,123,3,266919,800757,1,,
3151,7,248,3,219454,658362,1,,
489,1,40,2,76303,152606,1,,
1030,1,82,3,250749,752247,1,,
2653,1,215,3,302080,906240,1,,
3194,19,250,2,1278041,2556082,1,,
589,7,47,3,181603,544809,1,,
1671,7,139,3,235728,707184,1,,
1920,7,158,2,245551,491102,1,,
2753,7,222,3,197955,593865,1,,
1428,14,115,3,250723,752169,1,,
838,1,67,3,319320,957960,1,,
2510,1,203,2,225123,450246,1,,
3002,1,237,2,337005,674010,1,,
2361,4,193,3,323395,970185,1,,
197,6,20,2,237662,475324,1,,
3443,24,309,4,240666,962664,1,,
1279,13,101,2,258377,516754,1,,
738,7,57,3,274390,823170,1,,
1820,3,149,3,341551,1024653,1,,
2902,21,231,2,2780416,5560832,1,,
2799,4,224,3,56111,168333,1,,
214,7,21,3,181812,545436,1,,
3131,7,247,2,193880,387760,1,,
3463,14,321,2,141520,283040,1,,
2467,1,200,3,245551,736653,1,,
2135,10,176,3,180166,540498,1,,
901,6,72,3,191320,573960,1,,
3440,24,306,4,483133,1932532,1,,
237,7,23,2,182256,364512,1,,
2776,7,223,2,174001,348002,1,,
569,7,45,2,259657,519314,1,,
2112,3,174,2,261302,522604,1,,
1448,14,117,3,225227,675681,1,,
1780,14,146,2,194821,389642,1,,
2444,1,141,3,240666,721998,1,,
3108,1,246,2,221701,443402,1,,
3486,24,331,4,364296,1457184,1,,
3154,7,248,3,107206,321618,1,,
2822,19,227,2,2618000,5236000,1,,
970,4,77,2,231993,463986,1,,
1047,12,83,2,173583,347166,1,,
383,7,33,2,195813,391626,1,,
1634,1,133,2,260728,521456,1,,
2298,1,189,3,326791,980373,1,,
2962,1,234,3,274546,823638,1,,
2968,1,235,2,347951,695902,1,,
2321,4,190,2,203206,406412,1,,
1657,1,136,2,179591,359182,1,,
2985,1,236,3,302602,907806,1,,
360,10,32,2,276349,552698,1,,
924,4,74,3,270106,810318,1,,
260,7,24,3,132231,396693,1,,
1093,7,86,4,357485,1429940,1,,
1757,7,145,2,145606,291212,1,,
1588,1,128,2,182491,364982,1,,
429,1,36,2,294974,589948,1,,
2421,1,197,3,713534,2140602,1,,
947,4,75,3,251924,755772,1,,
406,7,34,2,205557,411114,1,,
1070,7,84,3,191634,574902,1,,
1734,7,143,2,217547,435094,1,,
283,8,26,2,230922,461844,1,,
1611,1,131,2,220917,441834,1,,
2275,1,186,2,275356,550712,1,,
469,4,39,2,158354,316708,1,,
220,7,21,4,251742,1006968,1,,
1216,3,95,3,352731,1058193,1,,
1548,3,125,2,144195,288390,1,,
801,1,64,3,314827,944481,1,,
1797,1,147,2,273371,546742,1,,
2129,10,176,3,120816,362448,1,,
907,6,72,3,180401,541203,1,,
1903,2,157,2,233534,467068,1,,
1110,7,73,3,301453,904359,1,,
1442,1,116,3,616829,1850487,1,,
2235,1,183,2,205740,411480,1,,
114,5,12,3,161123,483369,1,,
3231,20,253,2,2920045,5840090,1,,
2590,6,210,2,337084,674168,1,,
3423,24,292,5,522099,2610495,1,,
755,1,59,2,256261,512522,1,,
1594,1,128,2,330004,660008,1,,
423,1,36,2,259108,518216,1,,
2676,1,217,3,49737,149211,1,,
2427,1,197,3,882834,2648502,1,,
2922,21,231,2,2478041,4956082,1,,
68,2,8,2,129227,258454,1,,
609,2,48,2,544078,1088156,1,,
277,7,25,3,215405,646215,1,,
1740,7,142,2,278047,556094,1,,
3277,1,256,3,295960,887880,1,,
2281,1,186,2,206471,412942,1,,
3068,1,243,2,213968,427936,1,,
2736,1,221,2,149472,298944,1,,
3363,21,261,2,2497956,4995912,1,,
964,4,77,2,202527,405054,1,,
1053,12,83,2,169900,339800,1,,
1302,13,102,2,278177,556354,1,,
715,7,56,2,212506,425012,1,,
2630,1,213,2,241632,483264,1,,
2381,1,194,2,269400,538800,1,,
3217,22,251,2,1767851,3535702,1,,
3317,17,258,3,236120,708360,1,,
2530,2,204,2,264019,528038,1,,
1694,7,140,3,197146,591438,1,,
323,9,29,2,205479,410958,1,,
